id,name,path,size,quickXorHash,sensitivityLabelId,sensitivityLabelName,createdDateTime,lastModifiedDateTime
013YKIC6HDPYDF6AHC4BIYXS4G6VYW5P7U,Training_Material_CyberSecurity_Beginner.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Accounting/Vertrieb-und-Marketing-Customer-Success/Training_Material_CyberSecurity_Beginner.pdf,452608,i2eXlr5wQL6Su4Xtsv8vX4EqtaA=,,,2022-09-22T07:32:00Z,2024-05-25T10:36:00Z
013YKIC6ADTJMSYXOJXVMJ4KW5J7CRB3HW,Annual_Report_2024.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Annual_Report_2024.txt,39983,UtjKLBTNPojyO0VmGTlCVRS5bpI=,,,2016-09-11T11:59:00Z,2023-04-20T08:55:00Z
013YKIC6GOGGGGFLVGLNMYEOKWXEWWJ33K,Customer_CUST3003_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Customer_CUST3003_Contract.zip,833536,AgUah76EIpKxQDilmIx2d9UAoPg=,,,2011-08-29T08:05:00Z,2014-08-29T04:25:00Z
013YKIC6BJQWDEARJDTFO2WWP4EKLGM6KG,Employee_Becker_Oscar_Resume.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Employee_Becker_Oscar_Resume.docx,19681,J+t3tqKtV6pezbXee2D0nuXm2ZY=,,Confidential \ All Employees,2022-02-18T07:43:00Z,2023-02-14T17:17:00Z
013YKIC6G3X44MPVVBORPZZWF3UIEB27AO,Finance_Audit_2023_Q4.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Finance_Audit_2023_Q4.docx,18341,pw1wYyDTejGhCgjToxjitEFjLVU=,,Confidential \ All Employees,2023-06-27T17:15:00Z,2025-02-08T11:33:00Z
013YKIC6GX4KCNO77WJ5MKGJ2FVIKEQPG3,Invoice_2022_5890.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Invoice_2022_5890.docx,18738,Dqz33l+hFPPYGfljckkB98RWVwo=,,Confidential \ All Employees,2019-10-05T11:59:00Z,2020-08-18T10:32:00Z
013YKIC6B4PZORAUXIY5MY7R6Y7LX6AK6Q,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Invoice_2024_1001.pptx,427008,dD3xmWo9f2Ru21Bc5I2+TOgwb6o=,,,2024-02-11T12:59:00Z,2025-08-19T08:55:00Z
013YKIC6BEE63QSJOUNNPKFBA75ED2QQRI,Legal_Agreement_SOW_HealthPlus.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Legal_Agreement_SOW_HealthPlus.txt,39947,Z/AxBeUk+vTqHrZLDQh3hxMS24M=,,,2024-10-13T06:50:00Z,2025-08-03T13:59:00Z
013YKIC6HI6KSBEM5N4VJI2VJ5Q7JUBPWU,Marketing_Campaign_SummerPromo_Mar.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Marketing_Campaign_SummerPromo_Mar.xlsx,22528,fn2dhGAH7JwV18LtJvP7ivBMOK0=,,,2023-02-02T07:50:00Z,2025-01-18T14:59:00Z
013YKIC6FKY5KYZLWL5VLIKKRZUGWBV4GC,Operations_SOP_SOP123.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Operations_SOP_SOP123.tar.gz,973824,zSPLyQM5ztEKlUZq/6czUAUKJ3o=,,,2017-12-19T05:10:00Z,2021-12-06T01:55:00Z
013YKIC6DWGTWPE7RGCRLLSKCEHRUHYYBD,PurchaseOrder_PO2222.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/PurchaseOrder_PO2222.pptx,207872,JaTKJLl2JyJ95gGh1W1kIZ9ZYfI=,,,2019-03-16T07:02:00Z,2021-07-08T18:15:00Z
013YKIC6EHCUZ4H4FTCBOK4TNZ2RPKOKDA,Support_Case_CASE042_Low.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Support_Case_CASE042_Low.xlsx,64512,KkvUa720FUPywPx45k+5ypmFETQ=,,,2011-11-02T14:39:00Z,2021-11-01T09:00:00Z
013YKIC6CQ54NAITFZ7VKKWBDF6UTK4FSH,Support_Case_CASE042_Medium.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Finanzen-Finanzmanagement-Controlling/Support_Case_CASE042_Medium.docx,12222,8oKxvIYggYm+ilp+WlLKeYQ19yI=,,Confidential \ All Employees,2012-06-21T15:54:00Z,2014-09-09T22:26:00Z
013YKIC6CW6KUZG7E3LZKJ2ZIT347AQ5WU,Annual_Report_2024.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Annual_Report_2024.xlsx,96256,VU2SUSgI4AoeEZm7cAHsngg9cbE=,,,2011-03-24T10:19:00Z,2019-03-24T09:50:00Z
013YKIC6GGXEOJRG6WZJJLW7PXCBNPKROG,Compliance_Report_ISO27001_2023.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Compliance_Report_ISO27001_2023.xlsx,69632,otPkaC2Gaj3KHi5jyz6oiUj3xXQ=,,,2023-11-02T11:45:00Z,2025-05-02T17:30:00Z
013YKIC6CI2M4WHNIESRI2RO6NKRZGFOEK,Contract_Addendum_CNT456_R2.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Contract_Addendum_CNT456_R2.tar.gz,444416,cW4TV6QwCKU34wGNEtLM02V1naQ=,,,2024-02-11T12:59:00Z,2025-08-19T08:55:00Z
013YKIC6FSENFJEVAOZZK2BQGS7C2EL2NU,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Employee_Resume_Smith.docx,18789,UDPCZP+GAMIGyCpfrMAQ+CpUmFI=,,Confidential \ All Employees,2025-07-14T17:34:00Z,2025-09-06T12:31:00Z
013YKIC6CZQWAL3VOHFNOYUHXFHDUPMCTX,Employee_Resume_Smith.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Employee_Resume_Smith.txt,6212,QAO3HobsA5vs6htD6CJnbbtbiT4=,,,2025-05-05T10:45:00Z,2025-09-30T17:30:00Z
013YKIC6BPWQZGBWZMGNKLO5GCHM7UYEXP,Employee_Resume_Smith.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Employee_Resume_Smith.zip,781312,OQIgKZazfoCmrUPvW+juiJoYds0=,,,2024-05-28T09:19:00Z,2025-02-04T09:50:00Z
013YKIC6H3E2U6CSRDJRPJXBZ3SL46CDER,HR_Onboarding_EMP045_Hoffmann.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/HR_Onboarding_EMP045_Hoffmann.tar.gz,942080,D9Pagw/T2oMP09qDD7PUgw/T2oM=,,,2022-01-16T08:57:00Z,2024-06-24T10:41:00Z
013YKIC6ASB4JF56WO5BN2WQ6VNST26HS2,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Invoice_2024_1001.pptx,287744,GceAi+cqkLotCmy4uYxHhzcK5sM=,,,2011-06-11T05:55:00Z,2016-06-10T11:32:00Z
013YKIC6FZFSBAOQ6UPBMK5M3P5IQ24AGY,Project_KAM-Alpha_Scope.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Project_KAM-Alpha_Scope.docx,11055,+Y6yEk4YP+M9mEKlBeYS+BRy/Io=,,Confidential \ All Employees,2022-08-03T09:19:00Z,2024-03-03T09:50:00Z
013YKIC6BLINA3XBX4QVILKEC3L3KG7KXZ,Sales_Forecast_Q4_2025.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Sales_Forecast_Q4_2025.zip,634880,6MbtNzcUjmDdKz5pXO94VnTptJY=,,,2024-01-01T08:57:00Z,2025-04-08T10:41:00Z
013YKIC6AXY6VGKVRKUVOJSRQ6ODMXTKGB,Support_Case_CASE042_Low.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Abteilung-Brand-Management-Vertrieb-und-Marketing-Kampagnen/Support_Case_CASE042_Low.docx,12167,qB+QBqeBUTypjTKHGPFWZP/4uoY=,,Confidential \ All Employees,2023-01-08T06:55:00Z,2024-06-28T11:32:00Z
013YKIC6D5H22LF2KVJRKKFSQG4FSYWRKN,Annual_Report_2024.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Annual_Report_2024.tar.gz,190464,Igdx19ZO1/rqziKuS+6PeQX52WQ=,,,2018-08-25T00:04:00Z,2019-06-29T13:20:00Z
013YKIC6DYQBGMA3HFJVP2PC7QZRY7AMNV,Contract_Addendum_CNT456_R3.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Contract_Addendum_CNT456_R3.pdf,76800,uMoYezozUXqhf4Oe8eVvT5/H3BQ=,,,2022-12-21T12:59:00Z,2024-08-30T21:54:00Z
013YKIC6A4V4AQJGXDX5MYVDGB7X6LX56M,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Employee_Resume_Smith.docx,12315,qMYF2XBhbpNCpmEWKyb5dhsNdPs=,,Confidential \ All Employees,2023-10-13T20:09:00Z,2024-06-15T16:02:00Z
013YKIC6ACYPV64RAAFNNKJHBIETV7RORB,Employee_Resume_Smith.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Employee_Resume_Smith.pdf,461824,vsHKIQr0GG+EoYGc+b77i/9KnXw=,,,2010-12-05T18:22:00Z,2021-12-05T10:14:00Z
013YKIC6D37ZLIAYSMKBJ3OZHMQOUP2E5Y,Finance_Audit_2023_Q1.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Finance_Audit_2023_Q1.pptx,72704,4Wv/MBj5XI3DhJ45AlR4xDqKj9E=,,,2023-09-09T18:48:00Z,2024-06-12T17:06:00Z
013YKIC6HMWQMXLGE2VVIZFIF2Y5CXHCYJ,Finance_Audit_2024_Q3.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Finance_Audit_2024_Q3.xlsx,24576,1miq3rbjvuD4YiGScRQgqVRGZYY=,,,2023-07-18T03:51:00Z,2023-07-26T14:21:00Z
013YKIC6DLKILM6KL3CZPYI7VNVH3XN3VA,Finance_Audit_2024_Q4.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Finance_Audit_2024_Q4.docx,11497,8ubCdVm3pjb2FdLb5KSLqb+cHvE=,,Confidential \ All Employees,2022-12-14T07:34:00Z,2024-01-17T04:36:00Z
013YKIC6ADHECRVJVLVZOLA74OWMR72NFM,Finance_Audit_2024_Q4.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Finance_Audit_2024_Q4.pptx,284672,5K1oJ7h69FNvkjcRys6NVHdXXh0=,,,2025-09-24T08:19:00Z,2026-09-19T03:54:00Z
013YKIC6HF6CCRPOQ4UJK2UXM56PEKQ3SU,Invoice_2024_1001.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Invoice_2024_1001.tar.gz,181248,4wT36hYzf1p+BAg3yGPutldGsBQ=,,,2015-04-17T19:37:00Z,2015-06-18T11:40:00Z
013YKIC6DFZAACUELPBFMLWXY6OADIUU5I,Invoice_2024_1001.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Invoice_2024_1001.txt,32790,wtoVxFoO0h8ldl+O77hwfOar2PU=,,,2022-12-12T18:29:00Z,2023-01-12T07:56:00Z
013YKIC6AV3WWZVVA53VJ2LYIQ76LXWHGY,Invoice_2024_4567.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Invoice_2024_4567.pptx,149504,8IfQe5xvRTMe8rj/con2onSqTKM=,,,2018-08-19T11:59:00Z,2022-03-06T22:54:00Z
013YKIC6FFA6P3NHABO5NKES5ZRJL7TTCR,IT_Ticket_TKT00789_Network.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/IT_Ticket_TKT00789_Network.docx,12244,AzCaX4rOZ8x59gVKSNjE+SiVRHM=,,Confidential \ All Employees,2011-09-21T19:37:00Z,2020-09-20T11:40:00Z
013YKIC6CHLW7DNJAYPRNZPKUPYROC5AEJ,Marketing_Campaign_SpringSale_Aug.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Marketing_Campaign_SpringSale_Aug.docx,11200,0PjbzB+ZcxseskCD2kFUjF6tmeY=,,Confidential \ All Employees,2024-05-05T23:38:00Z,2025-01-08T23:53:00Z
013YKIC6AFBOLDJCWUXFJZPFDDQWW56UPV,Marketing_Campaign_BlackFriday_Dec.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Marketing_Campaign_BlackFriday_Dec.zip,780288,plfKuxLc0WqShozBMzg4wBNBaK0=,,,2010-12-27T13:13:00Z,2019-12-27T02:19:00Z
013YKIC6CDJMB3KEB6ONMLWHNKUIMAJ2JS,Operations_SOP_SOP001.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Operations_SOP_SOP001.tar.gz,291840,s7cVwczvcuNixQnkqHw6bR2CnfE=,,,2022-04-26T02:51:00Z,2023-02-05T05:21:00Z
013YKIC6GHX3YCCAWFZRLY3NO2VEOHMSW6,Operations_SOP_SOP045.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Operations_SOP_SOP045.zip,248832,4CmTpygDlGHnYl+/O4jujB7OJv0=,,,2022-01-29T17:08:00Z,2024-09-28T16:50:00Z
013YKIC6GFPWHC6NIGGZMLHJQ5U2RHT3UT,Project_KAM-Alpha_Scope.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Scope.docx,11218,5NyHlauGd5BkBpe2xbgiLrgJCAI=,,Confidential \ All Employees,2024-06-30T00:11:00Z,2025-05-11T04:15:00Z
013YKIC6DWKSURXV55ZFI3Z3PJMDEMM3MV,Operations_SOP_SOP123.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Operations_SOP_SOP123.xlsx,74752,BVSSUXl4IpK2Se2H0XhysFv3ol0=,,,2022-09-16T00:11:00Z,2024-08-21T04:15:00Z
013YKIC6C64FK6QPQZPZJJSH4BMNDS7D72,Project_KAM-Alpha_Scope.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Scope.pdf,119808,aTu1rptMZxUyfHqnXYNSmPxIMOI=,,,2016-03-05T18:22:00Z,2019-08-19T09:14:00Z
013YKIC6GSUVNS75OUAZIJ4BWVDMNWAQ4H,Project_KAM-Alpha_Scope.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Scope.txt,10299,Dy73EcR4LRul/vDCEQWq68/ESeE=,,,2022-02-09T13:13:00Z,2023-12-28T02:19:00Z
013YKIC6EXPGERZWOVMZNJ46SVSESIBBPL,PurchaseOrder_PO9012.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/PurchaseOrder_PO9012.pdf,363520,JV10Ka3tBAwIF+tSeEXfea6hpes=,,,2022-01-29T17:08:00Z,2024-09-28T16:50:00Z
013YKIC6AXBSJ24ASFFRJ3JOURIKWP5TSV,Project_KAM-Alpha_Scope.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Scope.xlsx,18432,eNQEK3RgMEZjsnHcUCRzw/pccDI=,,,2018-07-26T17:29:00Z,2018-12-02T16:52:00Z
013YKIC6AY5KBGIT6ITVJ3TC3HK6NOAAHT,RnD_Prototype_Neptune_alpha.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/RnD_Prototype_Neptune_alpha.docx,12224,cCJXL5d6LQ5CwqzfWTbK25tYj6s=,,Confidential \ All Employees,2022-12-23T01:04:00Z,2023-03-06T19:34:00Z
013YKIC6BZKWF2IIPWVJMLQVHXW4I4TYK3,RnD_Prototype_Phoenix_v3.0.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-Cloud-und-Infrastruktur/RnD_Prototype_Phoenix_v3.0.pptx,389120,KN6vT8ihFAeC2TKKu03kkLUz7hI=,,,2023-02-16T19:36:00Z,2023-10-14T10:00:00Z
013YKIC6CGAXH62MDATJIYUETEFHRQ357I,Annual_Report_2024.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/Annual_Report_2024.docx,16933,b2i9JmZBUoX02rwgcSq3JSiMDes=,,Confidential \ All Employees,2017-01-30T19:36:00Z,2019-02-20T01:40:00Z
013YKIC6CLXZF37RBHDJIKH2DC6GUU7YIX,Budget_Plan_Admin_FY2024.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/Budget_Plan_Admin_FY2024.txt,8199,1YSo1e07Jp3kyUnCQhYka5af2io=,,,2023-03-08T02:37:00Z,2023-10-09T00:56:00Z
013YKIC6C5OB74A4ABTRN3USIRKTIRTQDM,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/Employee_Resume_Smith.docx,16541,EMr5ZtWg2h1n3vM73Y2dqZdImkg=,,Confidential \ All Employees,2023-12-01T01:11:00Z,2025-08-14T14:16:00Z
013YKIC6G4SGOL3XEZ5BJKGSK6WUTTUGRI,HR_Onboarding_EMP456_Weber.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/HR_Onboarding_EMP456_Weber.docx,17706,fEa8E+pSob71n9dVmiw79+aR6e4=,,Confidential \ All Employees,2016-11-02T22:35:00Z,2019-08-07T12:43:00Z
013YKIC6CALGOG2CPOW5N2P35BQNJ33OSR,HR_Onboarding_EMP456_Schmidt.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/HR_Onboarding_EMP456_Schmidt.tar.gz,789504,MukatD8JiM+whVd9/4qpKrECvEc=,,,2019-03-30T18:22:00Z,2020-10-02T20:15:00Z
013YKIC6D34JRR3HNBZJMIXDUEFBNFSDVZ,Invoice_2024_1001.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/Invoice_2024_1001.zip,173056,hnoHWGMHMQKmxQoGj1EM5vR8ciY=,,,2024-03-25T19:36:00Z,2024-08-30T00:40:00Z
013YKIC6CDPNVVMYHEINL2PGTEFESOCPOV,Legal_Agreement_MSA_MegaBank.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB6/Abteilung-Brand-Management/Technologie-IT-Operations/Legal_Agreement_MSA_MegaBank.tar.gz,147456,9mHOVfAhWcw4CYd+PLeqFAK+uPM=,,,2013-06-29T04:06:00Z,2013-11-27T19:46:00Z
